ID,orderNumber,orderDate,status,totalAmount,discountAmount,netAmount,customer_ID,salesEmployee_ID
O00327,SO000327,2025-02-22,Pending,698753.00,84071.70,614681.30,C0465,E008
O00328,SO000328,2025-06-04,Completed,454831.00,20487.30,434343.70,C0359,E025
O00329,SO000329,2025-05-11,Completed,299046.00,14952.30,284093.70,C0424,E015
O00330,SO000330,2025-04-14,Delivered,71750.00,7175.00,64575.00,C0232,E038
O00331,SO000331,2025-04-10,Cancelled,206132.00,16233.00,189899.00,C0112,E037
O00332,SO000332,2025-09-22,Pending,544967.00,62304.75,482662.25,C0433,E040
O00333,SO000333,2025-10-03,Completed,1258904.00,195017.05,1063886.95,C0212,E037
O00334,SO000334,2025-07-13,Cancelled,362370.00,36237.00,326133.00,C0095,E050
O00335,SO000335,2025-01-27,Completed,353054.00,40635.70,312418.30,C0044,E003
O00336,SO000336,2026-04-27,Completed,425300.00,23859.50,401440.50,C0483,E026
O00337,SO000337,2025-11-25,Completed,430911.00,86182.20,344728.80,C0399,E050
O00338,SO000338,2025-09-16,Pending,300069.00,60013.80,240055.20,C0332,E039
O00339,SO000339,2026-02-20,Delivered,161312.00,32262.40,129049.60,C0358,E017
O00340,SO000340,2025-10-04,Cancelled,310781.00,29430.80,281350.20,C0171,E045
O00341,SO000341,2025-03-28,Completed,663661.00,84193.80,579467.20,C0133,E032
O00342,SO000342,2026-06-07,Completed,585138.00,67083.20,518054.80,C0158,E015
O00343,SO000343,2025-02-28,Completed,830318.00,49885.00,780433.00,C0103,E038
O00344,SO000344,2026-03-18,Pending,480844.00,12167.10,468676.90,C0309,E029
O00345,SO000345,2025-08-22,Completed,22405.00,2240.50,20164.50,C0114,E012
O00346,SO000346,2025-03-10,Completed,392731.00,25819.55,366911.45,C0168,E048
O00347,SO000347,2025-04-10,Pending,539797.00,20245.80,519551.20,C0241,E017
O00348,SO000348,2026-05-28,Completed,198482.00,27239.20,171242.80,C0135,E021
O00349,SO000349,2025-03-11,Completed,1060843.00,59212.75,1001630.25,C0342,E018
O00350,SO000350,2025-04-19,Completed,555821.00,28354.80,527466.20,C0414,E031
O00351,SO000351,2025-05-21,Delivered,1027285.00,125491.25,901793.75,C0205,E011
O00352,SO000352,2025-09-04,Completed,362295.00,48978.00,313317.00,C0175,E020
O00353,SO000353,2025-08-01,Pending,705985.00,105937.50,600047.50,C0381,E020
O00354,SO000354,2026-03-24,Pending,337845.00,35697.95,302147.05,C0401,E046
O00355,SO000355,2025-10-22,Completed,1289232.00,184609.90,1104622.10,C0009,E050
O00356,SO000356,2025-06-29,Pending,572195.00,25153.25,547041.75,C0115,E040
O00357,SO000357,2025-05-05,Completed,924736.00,70700.60,854035.40,C0176,E022
O00358,SO000358,2025-11-18,Completed,672272.00,94392.10,577879.90,C0144,E046
O00359,SO000359,2025-12-24,Completed,1208632.00,138932.60,1069699.40,C0066,E031
O00360,SO000360,2025-08-05,Completed,589130.00,70084.90,519045.10,C0431,E025
O00361,SO000361,2025-05-07,Completed,236331.00,0.00,236331.00,C0118,E030
O00362,SO000362,2025-08-18,Completed,1112630.00,94820.40,1017809.60,C0264,E010
O00363,SO000363,2026-05-15,Delivered,470709.00,47070.90,423638.10,C0145,E012
O00364,SO000364,2025-10-11,Completed,392444.00,48257.60,344186.40,C0165,E024
O00365,SO000365,2026-03-01,Completed,246801.00,18789.50,228011.50,C0451,E009
O00366,SO000366,2025-01-02,Delivered,543100.00,87308.60,455791.40,C0199,E038
O00367,SO000367,2025-05-04,Completed,607986.00,46181.70,561804.30,C0316,E039
O00368,SO000368,2025-04-15,Cancelled,410576.00,62055.10,348520.90,C0205,E020
O00369,SO000369,2025-04-06,Completed,879034.00,127102.30,751931.70,C0115,E035
O00370,SO000370,2026-06-06,Completed,464989.00,5330.40,459658.60,C0449,E001
O00371,SO000371,2025-10-27,Cancelled,385617.00,55685.40,329931.60,C0062,E014
O00372,SO000372,2025-07-27,Completed,558896.00,2249.60,556646.40,C0099,E001
O00373,SO000373,2025-10-14,Completed,590910.00,105656.20,485253.80,C0251,E027
O00374,SO000374,2025-12-11,Delivered,167988.00,20173.20,147814.80,C0348,E017
O00375,SO000375,2025-06-25,Completed,849825.00,106711.75,743113.25,C0319,E046
O00376,SO000376,2025-08-09,Completed,304218.00,12071.70,292146.30,C0315,E010
O00377,SO000377,2026-04-17,Pending,719165.00,37140.90,682024.10,C0219,E009
O00378,SO000378,2025-01-15,Cancelled,364851.00,27932.95,336918.05,C0140,E034
O00379,SO000379,2025-02-10,Delivered,474170.00,3332.30,470837.70,C0400,E037
O00380,SO000380,2026-05-31,Completed,631644.00,78197.70,553446.30,C0204,E013
O00381,SO000381,2025-03-23,Completed,1459737.00,138885.95,1320851.05,C0463,E045
O00382,SO000382,2025-09-28,Completed,1058883.00,94268.25,964614.75,C0486,E004
O00383,SO000383,2025-08-31,Cancelled,926729.00,39734.20,886994.80,C0176,E016
O00384,SO000384,2026-03-23,Completed,22405.00,0.00,22405.00,C0178,E034
O00385,SO000385,2025-03-10,Delivered,439794.00,9297.20,430496.80,C0383,E039
O00386,SO000386,2025-01-11,Completed,1645192.00,136644.20,1508547.80,C0082,E012
O00387,SO000387,2025-04-20,Completed,516753.00,25837.65,490915.35,C0074,E045
O00388,SO000388,2025-04-13,Pending,32056.00,0.00,32056.00,C0461,E020
O00389,SO000389,2025-06-24,Cancelled,300279.00,45041.85,255237.15,C0107,E019
O00390,SO000390,2025-11-09,Delivered,570694.00,41934.70,528759.30,C0070,E021
O00391,SO000391,2025-08-11,Completed,1068310.00,126905.30,941404.70,C0083,E008
O00392,SO000392,2026-02-26,Cancelled,127485.00,12748.50,114736.50,C0105,E023
O00393,SO000393,2025-05-20,Completed,283904.00,22757.40,261146.60,C0441,E004
O00394,SO000394,2025-02-27,Pending,1307371.00,161600.70,1145770.30,C0372,E039
O00395,SO000395,2026-06-12,Completed,427949.00,11424.55,416524.45,C0255,E004
O00396,SO000396,2025-05-27,Completed,35572.00,5335.80,30236.20,C0035,E029
O00397,SO000397,2025-12-06,Completed,385280.00,24377.50,360902.50,C0180,E031
O00398,SO000398,2025-05-06,Completed,1054253.00,130074.20,924178.80,C0022,E038
O00399,SO000399,2026-05-12,Delivered,1537353.00,198131.85,1339221.15,C0241,E017
O00400,SO000400,2025-07-22,Delivered,163028.00,24951.80,138076.20,C0254,E020
O00401,SO000401,2026-02-11,Completed,503980.00,22839.35,481140.65,C0497,E005
O00402,SO000402,2025-04-08,Cancelled,921365.00,74491.95,846873.05,C0309,E032
O00403,SO000403,2025-01-29,Completed,99172.00,19834.40,79337.60,C0261,E014
O00404,SO000404,2025-12-14,Completed,469589.00,43047.70,426541.30,C0072,E031
O00405,SO000405,2026-02-28,Pending,383032.00,57454.80,325577.20,C0381,E046
O00406,SO000406,2026-01-27,Pending,53652.00,10730.40,42921.60,C0317,E044
O00407,SO000407,2025-06-18,Delivered,474353.00,47240.20,427112.80,C0002,E030
O00408,SO000408,2025-12-25,Completed,477170.00,71575.50,405594.50,C0047,E010
O00409,SO000409,2026-06-07,Completed,145100.00,21765.00,123335.00,C0389,E028
O00410,SO000410,2026-02-15,Completed,193818.00,33702.00,160116.00,C0053,E019
O00411,SO000411,2025-11-03,Completed,212549.00,21254.90,191294.10,C0095,E018
O00412,SO000412,2026-05-18,Pending,539638.00,20317.00,519321.00,C0325,E030
O00413,SO000413,2025-09-09,Cancelled,57417.00,5741.70,51675.30,C0467,E034
O00414,SO000414,2025-11-26,Completed,939914.00,48150.90,891763.10,C0144,E003
O00415,SO000415,2025-01-22,Completed,771365.00,63590.40,707774.60,C0231,E007
O00416,SO000416,2026-02-21,Pending,393053.00,31855.15,361197.85,C0481,E017
O00417,SO000417,2025-02-25,Completed,91607.00,6051.60,85555.40,C0225,E013
O00418,SO000418,2025-02-08,Completed,38307.00,3830.70,34476.30,C0191,E023
O00419,SO000419,2026-02-13,Cancelled,511637.00,102327.40,409309.60,C0310,E015
O00420,SO000420,2026-04-28,Pending,1345894.00,118468.70,1227425.30,C0397,E005
O00421,SO000421,2025-11-19,Completed,1495629.00,155265.50,1340363.50,C0035,E036
O00422,SO000422,2025-03-09,Completed,971923.00,150887.15,821035.85,C0097,E048
O00423,SO000423,2025-12-01,Completed,1264379.00,204561.95,1059817.05,C0100,E050
O00424,SO000424,2026-06-04,Completed,251558.00,14495.00,237063.00,C0407,E007
O00425,SO000425,2026-04-23,Completed,354507.00,15913.50,338593.50,C0080,E034
O00426,SO000426,2025-08-29,Completed,1250677.00,150323.60,1100353.40,C0396,E050
O00427,SO000427,2025-06-09,Pending,224095.00,23532.00,200563.00,C0241,E001
O00428,SO000428,2025-09-14,Completed,1091941.00,129844.50,962096.50,C0360,E033
O00429,SO000429,2025-03-21,Completed,28990.00,1449.50,27540.50,C0037,E031
O00430,SO000430,2026-06-20,Completed,774644.00,74951.80,699692.20,C0250,E014
O00431,SO000431,2026-04-23,Cancelled,724015.00,69107.30,654907.70,C0045,E005
O00432,SO000432,2026-05-10,Cancelled,498236.00,51029.80,447206.20,C0071,E006
O00433,SO000433,2026-02-04,Completed,1000328.00,177685.25,822642.75,C0274,E020
O00434,SO000434,2025-05-19,Cancelled,913439.00,97328.90,816110.10,C0171,E001
O00435,SO000435,2025-10-03,Delivered,611617.00,64906.40,546710.60,C0202,E025
O00436,SO000436,2026-04-03,Completed,33743.00,3374.30,30368.70,C0319,E013
O00437,SO000437,2025-10-26,Completed,288190.00,53310.50,234879.50,C0208,E039
O00438,SO000438,2025-06-14,Pending,547459.00,89348.40,458110.60,C0048,E023
O00439,SO000439,2025-08-10,Completed,142764.00,14276.40,128487.60,C0105,E020
O00440,SO000440,2026-01-15,Completed,210336.00,24464.30,185871.70,C0417,E037
O00441,SO000441,2026-06-28,Completed,220832.00,0.00,220832.00,C0497,E033
O00442,SO000442,2026-01-14,Completed,430810.00,63381.85,367428.15,C0125,E004
O00443,SO000443,2025-05-24,Completed,236201.00,23620.10,212580.90,C0023,E012
O00444,SO000444,2025-02-28,Completed,557935.00,59981.40,497953.60,C0108,E050
O00445,SO000445,2026-03-04,Completed,469245.00,48815.95,420429.05,C0204,E046
O00446,SO000446,2025-07-12,Completed,124604.00,18690.60,105913.40,C0007,E009
O00447,SO000447,2025-05-30,Completed,231371.00,2016.40,229354.60,C0191,E042
O00448,SO000448,2025-09-17,Cancelled,154792.00,0.00,154792.00,C0154,E019
O00449,SO000449,2025-11-25,Delivered,934981.00,108487.00,826494.00,C0285,E022
O00450,SO000450,2025-01-09,Completed,190900.00,0.00,190900.00,C0108,E019
O00451,SO000451,2025-03-19,Completed,555748.00,47308.25,508439.75,C0219,E005
O00452,SO000452,2026-03-14,Completed,286280.00,42942.00,243338.00,C0056,E032
O00453,SO000453,2026-04-09,Completed,903648.00,81857.65,821790.35,C0266,E032
O00454,SO000454,2025-12-13,Completed,873296.00,123917.10,749378.90,C0207,E020
O00455,SO000455,2025-06-27,Completed,247348.00,12367.40,234980.60,C0225,E025
O00456,SO000456,2025-04-08,Completed,905639.00,61476.30,844162.70,C0185,E050
O00457,SO000457,2025-09-09,Completed,301156.00,51269.20,249886.80,C0045,E024
O00458,SO000458,2025-01-30,Completed,1321492.00,82145.55,1239346.45,C0130,E015
O00459,SO000459,2026-06-24,Delivered,508882.00,50888.20,457993.80,C0428,E037
O00460,SO000460,2026-02-05,Completed,1199771.00,52364.40,1147406.60,C0471,E018
O00461,SO000461,2025-01-18,Completed,893787.00,136993.50,756793.50,C0331,E048
O00462,SO000462,2025-08-23,Completed,631580.00,91866.15,539713.85,C0324,E036
O00463,SO000463,2026-04-09,Completed,225319.00,45063.80,180255.20,C0389,E015
O00464,SO000464,2025-10-04,Cancelled,560947.00,99506.45,461440.55,C0166,E029
O00465,SO000465,2025-01-15,Completed,669233.00,103627.70,565605.30,C0027,E044
O00466,SO000466,2026-05-20,Cancelled,322803.00,46420.55,276382.45,C0200,E043
O00467,SO000467,2025-12-26,Cancelled,510275.00,62387.15,447887.85,C0445,E039
O00468,SO000468,2026-01-31,Delivered,252157.00,43766.80,208390.20,C0033,E042
O00469,SO000469,2025-09-05,Delivered,1076296.00,153912.80,922383.20,C0021,E035
O00470,SO000470,2026-01-19,Completed,279775.00,38586.50,241188.50,C0174,E029
O00471,SO000471,2025-01-02,Completed,520038.00,71068.40,448969.60,C0172,E030
O00472,SO000472,2025-02-09,Completed,40328.00,4032.80,36295.20,C0196,E044
O00473,SO000473,2026-04-22,Completed,769200.00,96313.55,672886.45,C0172,E035
O00474,SO000474,2026-06-06,Delivered,220756.00,11839.20,208916.80,C0021,E042
O00475,SO000475,2025-10-17,Completed,660692.00,28499.60,632192.40,C0322,E017
O00476,SO000476,2025-05-06,Completed,92774.00,6573.60,86200.40,C0473,E048
O00477,SO000477,2025-01-18,Completed,286590.00,28659.00,257931.00,C0060,E031
O00478,SO000478,2025-10-15,Completed,319570.00,55089.50,264480.50,C0369,E044
O00479,SO000479,2026-01-28,Delivered,478790.00,47879.00,430911.00,C0025,E021
O00480,SO000480,2025-07-28,Cancelled,594027.00,114866.55,479160.45,C0460,E029
O00481,SO000481,2025-06-18,Completed,162428.00,16242.80,146185.20,C0254,E022
O00482,SO000482,2026-05-03,Completed,78777.00,0.00,78777.00,C0280,E033
O00483,SO000483,2025-05-01,Delivered,460997.00,35912.20,425084.80,C0223,E040
O00484,SO000484,2026-04-22,Pending,401978.00,43071.60,358906.40,C0233,E039
O00485,SO000485,2026-02-10,Completed,850016.00,49362.20,800653.80,C0364,E036
O00486,SO000486,2026-05-19,Completed,993759.00,107147.55,886611.45,C0468,E008
O00487,SO000487,2025-11-11,Completed,158876.00,0.00,158876.00,C0206,E016
O00488,SO000488,2025-12-30,Completed,287613.00,3938.85,283674.15,C0027,E013
O00489,SO000489,2025-07-02,Pending,76993.00,11548.95,65444.05,C0288,E015
O00490,SO000490,2025-09-22,Completed,277414.00,40810.70,236603.30,C0442,E044
O00491,SO000491,2026-06-15,Completed,633099.00,37159.50,595939.50,C0123,E007
O00492,SO000492,2025-03-26,Delivered,448320.00,68759.20,379560.80,C0327,E014
O00493,SO000493,2026-05-14,Delivered,303990.00,18154.80,285835.20,C0454,E015
O00494,SO000494,2025-11-03,Completed,501007.00,49074.95,451932.05,C0340,E020
O00495,SO000495,2025-08-17,Pending,291720.00,18641.40,273078.60,C0226,E040
O00496,SO000496,2025-07-01,Delivered,344421.00,68884.20,275536.80,C0095,E016
O00497,SO000497,2026-04-16,Completed,1120352.00,113738.45,1006613.55,C0105,E035
O00498,SO000498,2025-08-16,Completed,476213.00,79214.60,396998.40,C0225,E005
O00499,SO000499,2025-06-16,Delivered,213216.00,31982.40,181233.60,C0456,E033
O00500,SO000500,2026-04-12,Completed,443395.00,57243.25,386151.75,C0423,E038
O00501,SO000501,2025-10-15,Pending,141319.00,22856.20,118462.80,C0074,E037
O00502,SO000502,2025-08-04,Completed,428584.00,34950.50,393633.50,C0445,E006
O00503,SO000503,2026-02-16,Cancelled,191535.00,28730.25,162804.75,C0324,E023
O00504,SO000504,2025-06-10,Completed,792727.00,43028.20,749698.80,C0043,E047
O00505,SO000505,2025-12-17,Completed,617440.00,47942.00,569498.00,C0036,E039
O00506,SO000506,2025-12-21,Completed,626382.00,15377.70,611004.30,C0450,E048
O00507,SO000507,2025-11-28,Completed,860167.00,98938.80,761228.20,C0216,E024
O00508,SO000508,2026-06-24,Completed,992397.00,85375.35,907021.65,C0044,E039
O00509,SO000509,2025-07-29,Delivered,748666.00,15322.80,733343.20,C0091,E040
O00510,SO000510,2025-09-09,Completed,664854.00,80403.00,584451.00,C0011,E023
O00511,SO000511,2026-04-17,Pending,924177.00,93299.80,830877.20,C0436,E025
O00512,SO000512,2026-02-18,Completed,182360.00,18236.00,164124.00,C0406,E043
O00513,SO000513,2025-12-26,Pending,1008005.00,134007.90,873997.10,C0237,E038
O00514,SO000514,2025-04-24,Completed,192356.00,12044.30,180311.70,C0358,E047
O00515,SO000515,2025-08-10,Pending,514315.00,1998.65,512316.35,C0193,E029
O00516,SO000516,2025-07-21,Completed,1537471.00,74114.55,1463356.45,C0074,E038
O00517,SO000517,2026-04-26,Completed,834879.00,136686.30,698192.70,C0206,E043
O00518,SO000518,2025-02-14,Cancelled,708651.00,38515.80,670135.20,C0221,E001
O00519,SO000519,2025-01-15,Completed,448466.00,32161.30,416304.70,C0066,E030
O00520,SO000520,2026-05-17,Pending,690216.00,73035.65,617180.35,C0380,E034
O00521,SO000521,2025-10-07,Cancelled,572817.00,103418.40,469398.60,C0174,E011
O00522,SO000522,2026-03-17,Completed,302895.00,60579.00,242316.00,C0072,E040
O00523,SO000523,2025-03-16,Cancelled,1076287.00,169802.00,906485.00,C0463,E002
O00524,SO000524,2025-06-13,Pending,1163156.00,119298.90,1043857.10,C0162,E002
O00525,SO000525,2026-02-21,Completed,488330.00,48833.00,439497.00,C0212,E019
O00526,SO000526,2025-03-12,Completed,1728490.00,225475.00,1503015.00,C0400,E038
O00527,SO000527,2026-03-13,Completed,515156.00,52148.15,463007.85,C0394,E005
O00528,SO000528,2025-09-17,Pending,67486.00,13497.20,53988.80,C0262,E017
O00529,SO000529,2025-12-25,Cancelled,713535.00,89585.90,623949.10,C0170,E023
O00530,SO000530,2026-06-08,Delivered,111779.00,19792.65,91986.35,C0238,E014
O00531,SO000531,2026-01-17,Pending,46557.00,6983.55,39573.45,C0356,E021
O00532,SO000532,2025-12-07,Completed,135509.00,3759.70,131749.30,C0225,E025
O00533,SO000533,2026-05-12,Completed,913391.00,91029.80,822361.20,C0307,E039
O00534,SO000534,2025-04-17,Completed,1058066.00,78940.20,979125.80,C0370,E021
O00535,SO000535,2025-05-21,Delivered,228187.00,8766.65,219420.35,C0477,E014
O00536,SO000536,2026-04-12,Delivered,851058.00,91313.40,759744.60,C0437,E020
O00537,SO000537,2026-06-24,Delivered,920352.00,166729.30,753622.70,C0410,E032
O00538,SO000538,2025-03-27,Completed,77396.00,3869.80,73526.20,C0327,E024
O00539,SO000539,2025-01-22,Delivered,687996.00,44680.35,643315.65,C0057,E019
O00540,SO000540,2025-02-18,Delivered,490088.00,69383.35,420704.65,C0267,E005
O00541,SO000541,2025-12-14,Cancelled,612789.00,43912.95,568876.05,C0363,E034
O00542,SO000542,2025-02-13,Delivered,537129.00,85201.80,451927.20,C0127,E034
O00543,SO000543,2025-03-24,Completed,710602.00,66368.00,644234.00,C0475,E027
O00544,SO000544,2025-11-29,Completed,335153.00,50272.95,284880.05,C0225,E034
O00545,SO000545,2025-10-05,Pending,858159.00,78271.85,779887.15,C0495,E032
O00546,SO000546,2025-02-22,Delivered,1001175.00,100117.50,901057.50,C0085,E035
O00547,SO000547,2025-07-26,Completed,97912.00,9791.20,88120.80,C0184,E039
O00548,SO000548,2025-12-01,Pending,298178.00,55713.60,242464.40,C0148,E021
O00549,SO000549,2025-05-29,Completed,495153.00,37102.20,458050.80,C0351,E002
O00550,SO000550,2025-08-28,Completed,544366.00,58620.35,485745.65,C0323,E002
O00551,SO000551,2026-06-24,Completed,502284.00,38130.00,464154.00,C0164,E020
O00552,SO000552,2026-02-08,Completed,422228.00,62035.95,360192.05,C0277,E029
O00553,SO000553,2025-10-31,Cancelled,502620.00,7123.50,495496.50,C0380,E010
O00554,SO000554,2026-03-28,Pending,500634.00,33340.20,467293.80,C0323,E046
O00555,SO000555,2025-07-31,Completed,707603.00,58299.90,649303.10,C0183,E025
O00556,SO000556,2025-12-26,Completed,1187531.00,171057.90,1016473.10,C0236,E049
O00557,SO000557,2026-05-19,Completed,128806.00,10921.30,117884.70,C0493,E025
O00558,SO000558,2025-11-29,Completed,324995.00,32499.50,292495.50,C0094,E018
O00559,SO000559,2025-08-04,Completed,455721.00,59130.60,396590.40,C0466,E032
O00560,SO000560,2025-06-14,Pending,509660.00,76449.00,433211.00,C0342,E046
O00561,SO000561,2025-01-14,Completed,244780.00,24478.00,220302.00,C0470,E050
O00562,SO000562,2026-05-10,Pending,337551.00,65952.65,271598.35,C0108,E022
O00563,SO000563,2026-02-26,Completed,517962.00,4055.70,513906.30,C0269,E018
O00564,SO000564,2025-03-16,Completed,103050.00,15457.50,87592.50,C0138,E038
O00565,SO000565,2025-04-14,Delivered,999128.00,80950.00,918178.00,C0415,E009
O00566,SO000566,2026-05-29,Completed,427832.00,64174.80,363657.20,C0432,E048
O00567,SO000567,2025-07-28,Pending,37447.00,0.00,37447.00,C0414,E042
O00568,SO000568,2025-10-03,Completed,538711.00,48539.90,490171.10,C0228,E011
O00569,SO000569,2026-02-25,Delivered,1202749.00,137293.50,1065455.50,C0168,E050
O00570,SO000570,2025-11-20,Pending,60177.00,5805.20,54371.80,C0176,E027
O00571,SO000571,2025-11-15,Cancelled,67122.00,6712.20,60409.80,C0360,E026
O00572,SO000572,2025-06-22,Cancelled,799112.00,109053.70,690058.30,C0492,E001
O00573,SO000573,2026-04-30,Completed,1042384.00,122709.70,919674.30,C0469,E007
O00574,SO000574,2025-08-25,Completed,662940.00,60406.45,602533.55,C0132,E003
O00575,SO000575,2026-01-28,Delivered,539309.00,18959.55,520349.45,C0042,E018
O00576,SO000576,2025-05-09,Cancelled,298176.00,36651.00,261525.00,C0069,E017
O00577,SO000577,2025-05-27,Completed,261180.00,13059.00,248121.00,C0120,E010
O00578,SO000578,2025-11-27,Delivered,725993.00,0.00,725993.00,C0323,E004
O00579,SO000579,2026-04-17,Cancelled,95434.00,19086.80,76347.20,C0417,E031
O00580,SO000580,2026-06-24,Delivered,152852.00,22927.80,129924.20,C0465,E033
O00581,SO000581,2025-03-24,Delivered,697216.00,50410.40,646805.60,C0458,E010
O00582,SO000582,2025-01-10,Completed,200420.00,20042.00,180378.00,C0346,E047
O00583,SO000583,2025-11-24,Cancelled,967404.00,138056.55,829347.45,C0351,E028
O00584,SO000584,2026-05-26,Cancelled,532599.00,73699.05,458899.95,C0203,E030
O00585,SO000585,2025-06-17,Completed,280359.00,0.00,280359.00,C0005,E041
O00586,SO000586,2025-05-12,Cancelled,144948.00,21742.20,123205.80,C0443,E044
