ID,order_ID,product_ID,quantity,sellingPrice,discount,lineAmount
I000581,O00194,P0014,8,22374,15,152143.20
I000582,O00194,P0055,3,37597,5,107151.45
I000583,O00194,P0082,8,51263,20,328083.20
I000584,O00195,P0004,7,59538,20,333412.80
I000585,O00195,P0061,1,24793,5,23553.35
I000586,O00196,P0025,9,9681,15,74059.65
I000587,O00196,P0096,10,42139,10,379251.00
I000588,O00197,P0055,10,37597,0,375970.00
I000589,O00197,P0079,7,49546,0,346822.00
I000590,O00198,P0054,4,25752,15,87556.80
I000591,O00198,P0057,10,42897,15,364624.50
I000592,O00199,P0048,3,37447,10,101106.90
I000593,O00199,P0052,9,28616,5,244666.80
I000594,O00199,P0081,1,14513,5,13787.35
I000595,O00200,P0016,8,39719,15,270089.20
I000596,O00200,P0012,2,28291,20,45265.60
I000597,O00200,P0062,8,33323,0,266584.00
I000598,O00200,P0054,7,25752,15,153224.40
I000599,O00200,P0100,8,17786,20,113830.40
I000600,O00201,P0087,3,49638,5,141468.30
I000601,O00201,P0087,3,49638,20,119131.20
I000602,O00201,P0097,3,36994,5,105432.90
I000603,O00201,P0041,7,26259,0,183813.00
I000604,O00202,P0066,7,12374,15,73625.30
I000605,O00203,P0036,6,48983,15,249813.30
I000606,O00203,P0079,8,49546,15,336912.80
I000607,O00204,P0012,2,28291,5,53752.90
I000608,O00204,P0094,5,35256,15,149838.00
I000609,O00204,P0077,4,8655,5,32889.00
I000610,O00205,P0055,1,37597,0,37597.00
I000611,O00205,P0008,9,57417,0,516753.00
I000612,O00205,P0036,6,48983,0,293898.00
I000613,O00206,P0045,4,49014,15,166647.60
I000614,O00206,P0028,7,31151,5,207154.15
I000615,O00207,P0063,5,33341,15,141699.25
I000616,O00208,P0024,3,28494,0,85482.00
I000617,O00209,P0019,9,50966,15,389889.90
I000618,O00209,P0089,2,20493,0,40986.00
I000619,O00209,P0090,6,33743,10,182212.20
I000620,O00210,P0064,5,36237,15,154007.25
I000621,O00210,P0088,2,49841,15,84729.70
I000622,O00210,P0091,8,60565,15,411842.00
I000623,O00211,P0005,6,5624,10,30369.60
I000624,O00211,P0055,6,37597,0,225582.00
I000625,O00211,P0031,4,47765,20,152848.00
I000626,O00211,P0061,3,24793,10,66941.10
I000627,O00211,P0022,7,13413,20,75112.80
I000628,O00212,P0072,10,47942,0,479420.00
I000629,O00212,P0075,9,10086,15,77157.90
I000630,O00212,P0067,8,29020,0,232160.00
I000631,O00212,P0097,3,36994,0,110982.00
I000632,O00212,P0003,3,64507,20,154816.80
I000633,O00213,P0001,10,45925,20,367400.00
I000634,O00214,P0091,6,60565,10,327051.00
I000635,O00214,P0002,5,31080,0,155400.00
I000636,O00214,P0064,7,36237,10,228293.10
I000637,O00214,P0093,5,46962,20,187848.00
I000638,O00215,P0056,6,42380,0,254280.00
I000639,O00215,P0063,2,33341,15,56679.70
I000640,O00215,P0077,10,8655,0,86550.00
I000641,O00216,P0029,3,39973,5,113923.05
I000642,O00216,P0035,5,13563,10,61033.50
I000643,O00216,P0018,4,28628,15,97335.20
I000644,O00216,P0024,2,28494,10,51289.20
I000645,O00217,P0036,6,48983,10,264508.20
I000646,O00217,P0047,10,48530,20,388240.00
I000647,O00217,P0017,2,51525,5,97897.50
I000648,O00217,P0035,2,13563,15,23057.10
I000649,O00218,P0058,5,16575,5,78731.25
I000650,O00218,P0001,2,45925,0,91850.00
I000651,O00219,P0074,3,25591,0,76773.00
I000652,O00220,P0066,3,12374,20,29697.60
I000653,O00221,P0068,7,47879,0,335153.00
I000654,O00221,P0042,8,61517,20,393708.80
I000655,O00221,P0051,8,21836,5,165953.60
I000656,O00221,P0054,6,25752,0,154512.00
I000657,O00222,P0017,1,51525,5,48948.75
I000658,O00222,P0086,9,13893,10,112533.30
I000659,O00222,P0017,5,51525,10,231862.50
I000660,O00222,P0035,7,13563,0,94941.00
I000661,O00222,P0080,6,25147,10,135793.80
I000662,O00223,P0067,10,29020,0,290200.00
I000663,O00224,P0016,1,39719,15,33761.15
I000664,O00224,P0019,3,50966,5,145253.10
I000665,O00224,P0059,7,27604,10,173905.20
I000666,O00224,P0008,5,57417,15,244022.25
I000667,O00224,P0055,2,37597,10,67674.60
I000668,O00225,P0057,5,42897,15,182312.25
I000669,O00225,P0020,6,60579,10,327126.60
I000670,O00225,P0021,7,61837,20,346287.20
I000671,O00225,P0094,5,35256,20,141024.00
I000672,O00226,P0017,4,51525,20,164880.00
I000673,O00226,P0077,9,8655,10,70105.50
I000674,O00226,P0092,8,10982,20,70284.80
I000675,O00226,P0096,2,42139,10,75850.20
I000676,O00227,P0014,7,22374,20,125294.40
I000677,O00227,P0082,7,51263,10,322956.90
I000678,O00227,P0082,5,51263,20,205052.00
I000679,O00228,P0045,8,49014,5,372506.40
I000680,O00228,P0039,1,13519,20,10815.20
I000681,O00228,P0050,9,55567,0,500103.00
I000682,O00228,P0008,9,57417,20,413402.40
I000683,O00228,P0097,4,36994,0,147976.00
I000684,O00229,P0002,8,31080,0,248640.00
I000685,O00229,P0019,2,50966,5,96835.40
I000686,O00230,P0100,2,17786,0,35572.00
I000687,O00230,P0043,3,53045,5,151178.25
I000688,O00231,P0003,9,64507,5,551534.85
I000689,O00232,P0039,6,13519,0,81114.00
I000690,O00233,P0062,9,33323,0,299907.00
I000691,O00234,P0085,10,51626,10,464634.00
I000692,O00234,P0071,1,38269,15,32528.65
I000693,O00234,P0005,4,5624,15,19121.60
I000694,O00234,P0071,10,38269,15,325286.50
I000695,O00234,P0081,8,14513,10,104493.60
I000696,O00235,P0062,2,33323,15,56649.10
I000697,O00235,P0025,4,9681,10,34851.60
I000698,O00235,P0049,7,60308,10,379940.40
I000699,O00236,P0021,9,61837,5,528706.35
I000700,O00236,P0007,2,19610,20,31376.00
I000701,O00236,P0058,5,16575,20,66300.00
I000702,O00237,P0045,2,49014,5,93126.60
I000703,O00237,P0069,5,32580,20,130320.00
I000704,O00237,P0059,1,27604,10,24843.60
I000705,O00237,P0049,7,60308,5,401048.20
I000706,O00237,P0022,9,13413,10,108645.30
I000707,O00238,P0060,10,48833,0,488330.00
I000708,O00238,P0041,1,26259,10,23633.10
I000709,O00238,P0076,6,15519,10,83802.60
I000710,O00239,P0075,1,10086,10,9077.40
I000711,O00240,P0047,4,48530,0,194120.00
I000712,O00240,P0035,6,13563,15,69171.30
I000713,O00240,P0049,8,60308,10,434217.60
I000714,O00240,P0015,6,46486,20,223132.80
I000715,O00240,P0071,4,38269,10,137768.40
I000716,O00241,P0062,5,33323,5,158284.25
I000717,O00241,P0060,1,48833,5,46391.35
I000718,O00241,P0086,7,13893,10,87525.90
I000719,O00242,P0089,10,20493,0,204930.00
I000720,O00242,P0043,1,53045,5,50392.75
I000721,O00243,P0035,1,13563,15,11528.55
I000722,O00244,P0069,7,32580,10,205254.00
I000723,O00244,P0095,8,35691,5,271251.60
I000724,O00244,P0080,5,25147,5,119448.25
I000725,O00244,P0095,6,35691,0,214146.00
I000726,O00245,P0014,5,22374,10,100683.00
I000727,O00245,P0044,9,37026,0,333234.00
I000728,O00245,P0036,4,48983,15,166542.20
I000729,O00245,P0024,7,28494,10,179512.20
I000730,O00246,P0030,5,38698,20,154792.00
I000731,O00246,P0046,3,29632,20,71116.80
I000732,O00246,P0076,2,15519,15,26382.30
I000733,O00246,P0053,8,9266,0,74128.00
I000734,O00247,P0075,1,10086,20,8068.80
I000735,O00247,P0017,4,51525,15,175185.00
I000736,O00247,P0065,10,38180,0,381800.00
I000737,O00248,P0096,3,42139,10,113775.30
I000738,O00248,P0007,3,19610,10,52947.00
I000739,O00248,P0046,7,29632,10,186681.60
I000740,O00248,P0017,6,51525,15,262777.50
I000741,O00248,P0016,10,39719,5,377330.50
I000742,O00249,P0004,4,59538,0,238152.00
I000743,O00249,P0052,4,28616,5,108740.80
I000744,O00250,P0032,10,45113,10,406017.00
I000745,O00251,P0029,2,39973,10,71951.40
I000746,O00252,P0074,9,25591,5,218803.05
I000747,O00252,P0069,1,32580,15,27693.00
I000748,O00253,P0071,4,38269,20,122460.80
I000749,O00253,P0059,3,27604,10,74530.80
I000750,O00253,P0007,7,19610,10,123543.00
I000751,O00253,P0033,6,50105,5,285598.50
I000752,O00253,P0056,6,42380,5,241566.00
I000753,O00254,P0056,7,42380,5,281827.00
I000754,O00254,P0054,3,25752,5,73393.20
I000755,O00254,P0064,5,36237,0,181185.00
I000756,O00255,P0050,5,55567,15,236159.75
I000757,O00256,P0079,4,49546,15,168456.40
I000758,O00256,P0047,10,48530,15,412505.00
I000759,O00256,P0032,1,45113,10,40601.70
I000760,O00257,P0004,10,59538,15,506073.00
I000761,O00258,P0042,7,61517,15,366026.15
I000762,O00258,P0024,3,28494,15,72659.70
I000763,O00258,P0049,6,60308,5,343755.60
I000764,O00258,P0067,2,29020,5,55138.00
I000765,O00258,P0082,1,51263,0,51263.00
I000766,O00259,P0084,9,20164,0,181476.00
I000767,O00259,P0048,9,37447,15,286469.55
I000768,O00259,P0026,1,43366,15,36861.10
I000769,O00259,P0086,5,13893,5,65991.75
I000770,O00259,P0044,3,37026,0,111078.00
I000771,O00260,P0091,1,60565,20,48452.00
I000772,O00260,P0097,3,36994,0,110982.00
I000773,O00260,P0084,8,20164,0,161312.00
I000774,O00260,P0052,5,28616,15,121618.00
I000775,O00260,P0053,1,9266,10,8339.40
I000776,O00261,P0053,2,9266,5,17605.40
I000777,O00261,P0062,7,33323,0,233261.00
I000778,O00261,P0062,6,33323,15,169947.30
I000779,O00261,P0069,2,32580,0,65160.00
I000780,O00261,P0048,10,37447,0,374470.00
I000781,O00262,P0017,2,51525,0,103050.00
I000782,O00262,P0039,2,13519,5,25686.10
I000783,O00262,P0059,8,27604,5,209790.40
I000784,O00263,P0072,4,47942,15,163002.80
I000785,O00263,P0024,1,28494,15,24219.90
I000786,O00263,P0016,10,39719,0,397190.00
I000787,O00263,P0011,7,14495,5,96391.75
I000788,O00264,P0079,8,49546,5,376549.60
I000789,O00265,P0062,7,33323,5,221597.95
I000790,O00266,P0081,1,14513,0,14513.00
I000791,O00266,P0093,3,46962,5,133841.70
I000792,O00266,P0057,9,42897,20,308858.40
I000793,O00267,P0026,9,43366,5,370779.30
I000794,O00267,P0079,1,49546,15,42114.10
I000795,O00268,P0016,8,39719,20,254201.60
I000796,O00268,P0040,1,22405,10,20164.50
I000797,O00268,P0030,5,38698,20,154792.00
I000798,O00268,P0044,6,37026,10,199940.40
I000799,O00269,P0078,4,9952,5,37817.60
I000800,O00269,P0029,7,39973,5,265820.45
I000801,O00269,P0099,2,53479,0,106958.00
I000802,O00270,P0066,2,12374,10,22273.20
I000803,O00270,P0033,4,50105,15,170357.00
I000804,O00270,P0018,10,28628,10,257652.00
I000805,O00271,P0025,8,9681,10,69703.20
I000806,O00271,P0009,8,52209,5,396788.40
I000807,O00271,P0011,5,14495,20,57980.00
I000808,O00271,P0029,2,39973,20,63956.80
I000809,O00272,P0028,9,31151,20,224287.20
I000810,O00273,P0059,5,27604,5,131119.00
I000811,O00273,P0061,1,24793,20,19834.40
I000812,O00274,P0090,10,33743,15,286815.50
I000813,O00275,P0059,6,27604,15,140780.40
I000814,O00275,P0024,4,28494,20,91180.80
I000815,O00275,P0009,5,52209,0,261045.00
I000816,O00275,P0015,3,46486,5,132485.10
I000817,O00276,P0047,1,48530,10,43677.00
I000818,O00276,P0032,4,45113,20,144361.60
I000819,O00276,P0058,1,16575,15,14088.75
I000820,O00277,P0097,2,36994,5,70288.60
I000821,O00277,P0037,3,34307,10,92628.90
I000822,O00277,P0082,5,51263,20,205052.00
I000823,O00277,P0022,9,13413,0,120717.00
I000824,O00277,P0019,1,50966,0,50966.00
I000825,O00278,P0050,2,55567,5,105577.30
I000826,O00278,P0016,1,39719,5,37733.05
I000827,O00279,P0023,5,55725,10,250762.50
I000828,O00279,P0084,9,20164,5,172402.20
I000829,O00279,P0058,7,16575,0,116025.00
I000830,O00279,P0045,3,49014,0,147042.00
I000831,O00280,P0097,10,36994,5,351443.00
I000832,O00280,P0007,3,19610,10,52947.00
I000833,O00281,P0051,9,21836,15,167045.40
I000834,O00281,P0028,1,31151,20,24920.80
I000835,O00282,P0042,3,61517,10,166095.90
I000836,O00282,P0017,2,51525,15,87592.50
I000837,O00282,P0075,5,10086,0,50430.00
I000838,O00283,P0018,7,28628,5,190376.20
I000839,O00283,P0098,3,13062,5,37226.70
I000840,O00284,P0058,10,16575,15,140887.50
I000841,O00285,P0028,10,31151,10,280359.00
I000842,O00285,P0026,3,43366,0,130098.00
I000843,O00286,P0095,7,35691,5,237345.15
I000844,O00286,P0093,7,46962,0,328734.00
I000845,O00286,P0076,10,15519,20,124152.00
I000846,O00286,P0090,3,33743,10,91106.10
I000847,O00286,P0064,10,36237,0,362370.00
I000848,O00287,P0086,1,13893,0,13893.00
I000849,O00288,P0033,2,50105,20,80168.00
I000850,O00288,P0053,5,9266,5,44013.50
I000851,O00289,P0008,9,57417,10,465077.70
I000852,O00289,P0072,7,47942,10,302034.60
I000853,O00289,P0041,6,26259,0,157554.00
I000854,O00289,P0098,6,13062,15,66616.20
I000855,O00290,P0004,6,59538,15,303643.80
I000856,O00290,P0078,7,9952,15,59214.40
I000857,O00290,P0078,3,9952,5,28363.20
I000858,O00290,P0063,9,33341,5,285065.55
I000859,O00290,P0055,4,37597,10,135349.20
I000860,O00291,P0070,3,38307,15,97682.85
I000861,O00291,P0046,7,29632,15,176310.40
I000862,O00291,P0053,9,9266,5,79224.30
I000863,O00291,P0064,3,36237,20,86968.80
I000864,O00291,P0035,10,13563,20,108504.00
I000865,O00292,P0023,6,55725,5,317632.50
I000866,O00292,P0006,1,42495,15,36120.75
I000867,O00292,P0092,4,10982,15,37338.80
I000868,O00292,P0001,8,45925,0,367400.00
I000869,O00292,P0051,7,21836,5,145209.40
I000870,O00293,P0090,10,33743,20,269944.00
I000871,O00294,P0072,3,47942,20,115060.80
I000872,O00294,P0035,10,13563,20,108504.00
I000873,O00294,P0089,7,20493,0,143451.00
I000874,O00294,P0060,10,48833,10,439497.00
I000875,O00294,P0019,10,50966,10,458694.00
I000876,O00295,P0040,10,22405,10,201645.00
I000877,O00295,P0050,10,55567,5,527886.50
I000878,O00295,P0018,7,28628,15,170336.60
I000879,O00295,P0009,6,52209,15,266265.90
I000880,O00295,P0040,8,22405,5,170278.00
I000881,O00296,P0033,6,50105,5,285598.50
I000882,O00296,P0068,4,47879,5,181940.20
I000883,O00296,P0054,7,25752,10,162237.60
I000884,O00296,P0037,8,34307,10,247010.40
I000885,O00297,P0034,6,52301,0,313806.00
I000886,O00297,P0037,6,34307,5,195549.90
I000887,O00297,P0067,4,29020,15,98668.00
I000888,O00297,P0002,5,31080,20,124320.00
I000889,O00298,P0042,10,61517,20,492136.00
I000890,O00298,P0033,9,50105,20,360756.00
I000891,O00299,P0053,5,9266,10,41697.00
I000892,O00299,P0042,1,61517,10,55365.30
I000893,O00299,P0023,8,55725,15,378930.00
I000894,O00299,P0004,9,59538,20,428673.60
I000895,O00299,P0035,3,13563,5,38654.55
I000896,O00300,P0074,7,25591,5,170180.15
I000897,O00301,P0071,5,38269,10,172210.50
I000898,O00302,P0074,8,25591,20,163782.40
I000899,O00303,P0046,10,29632,5,281504.00
I000900,O00304,P0044,2,37026,15,62944.20
I000901,O00304,P0021,10,61837,0,618370.00
I000902,O00304,P0060,3,48833,20,117199.20
I000903,O00304,P0054,5,25752,5,122322.00
I000904,O00304,P0067,9,29020,0,261180.00
I000905,O00305,P0091,7,60565,10,381559.50
I000906,O00305,P0012,8,28291,15,192378.80
I000907,O00305,P0054,5,25752,20,103008.00
I000908,O00305,P0015,2,46486,20,74377.60
I000909,O00305,P0040,3,22405,5,63854.25
I000910,O00306,P0048,8,37447,5,284597.20
I000911,O00306,P0080,4,25147,5,95558.60
I000912,O00306,P0030,5,38698,20,154792.00
I000913,O00306,P0056,9,42380,10,343278.00
I000914,O00306,P0052,1,28616,20,22892.80
I000915,O00307,P0056,7,42380,0,296660.00
I000916,O00307,P0086,3,13893,5,39595.05
I000917,O00307,P0092,4,10982,0,43928.00
I000918,O00308,P0046,7,29632,10,186681.60
I000919,O00308,P0063,3,33341,10,90020.70
I000920,O00309,P0044,8,37026,15,251776.80
I000921,O00309,P0020,1,60579,20,48463.20
I000922,O00309,P0008,3,57417,5,163638.45
I000923,O00309,P0027,5,35875,10,161437.50
I000924,O00309,P0030,4,38698,10,139312.80
I000925,O00310,P0022,8,13413,10,96573.60
I000926,O00310,P0051,3,21836,5,62232.60
I000927,O00310,P0008,9,57417,5,490915.35
I000928,O00311,P0095,9,35691,0,321219.00
I000929,O00311,P0017,9,51525,5,440538.75
I000930,O00311,P0020,2,60579,10,109042.20
I000931,O00311,P0016,5,39719,20,158876.00
I000932,O00311,P0007,10,19610,5,186295.00
I000933,O00312,P0059,4,27604,10,99374.40
I000934,O00312,P0025,9,9681,0,87129.00
I000935,O00312,P0026,3,43366,20,104078.40
I000936,O00313,P0094,4,35256,0,141024.00
I000937,O00313,P0072,2,47942,5,91089.80
I000938,O00314,P0036,1,48983,15,41635.55
I000939,O00314,P0076,5,15519,10,69835.50
I000940,O00314,P0057,8,42897,0,343176.00
I000941,O00315,P0022,2,13413,0,26826.00
I000942,O00316,P0054,8,25752,0,206016.00
I000943,O00317,P0088,1,49841,15,42364.85
I000944,O00317,P0098,6,13062,10,70534.80
I000945,O00317,P0099,8,53479,20,342265.60
I000946,O00318,P0006,2,42495,0,84990.00
I000947,O00318,P0059,9,27604,20,198748.80
I000948,O00319,P0087,10,49638,20,397104.00
I000949,O00319,P0063,8,33341,0,266728.00
I000950,O00319,P0060,6,48833,10,263698.20
I000951,O00319,P0014,8,22374,0,178992.00
I000952,O00319,P0016,7,39719,0,278033.00
I000953,O00320,P0012,3,28291,10,76385.70
I000954,O00320,P0047,2,48530,5,92207.00
I000955,O00320,P0078,9,9952,10,80611.20
I000956,O00320,P0029,1,39973,15,33977.05
I000957,O00320,P0025,6,9681,15,49373.10
I000958,O00321,P0056,2,42380,0,84760.00
I000959,O00321,P0095,6,35691,10,192731.40
I000960,O00321,P0013,2,16028,0,32056.00
I000961,O00322,P0074,4,25591,0,102364.00
I000962,O00322,P0088,3,49841,20,119618.40
I000963,O00322,P0037,5,34307,0,171535.00
I000964,O00322,P0100,6,17786,5,101380.20
I000965,O00323,P0004,3,59538,10,160752.60
I000966,O00323,P0012,10,28291,0,282910.00
I000967,O00323,P0024,5,28494,5,135346.50
I000968,O00323,P0064,8,36237,0,289896.00
I000969,O00324,P0040,10,22405,5,212847.50
I000970,O00324,P0066,4,12374,0,49496.00
I000971,O00324,P0041,4,26259,15,89280.60
I000972,O00324,P0053,8,9266,10,66715.20
I000973,O00324,P0005,3,5624,10,15184.80
I000974,O00325,P0032,5,45113,15,191730.25
I000975,O00326,P0092,3,10982,15,28004.10
I000976,O00327,P0078,2,9952,10,17913.60
I000977,O00327,P0097,1,36994,15,31444.90
I000978,O00327,P0010,3,47717,20,114520.80
I000979,O00327,P0005,7,5624,5,37399.60
I000980,O00327,P0008,8,57417,10,413402.40
I000981,O00328,P0021,6,61837,5,352470.90
I000982,O00328,P0053,8,9266,0,74128.00
I000983,O00328,P0025,1,9681,20,7744.80
I000984,O00329,P0088,6,49841,5,284093.70
I000985,O00330,P0027,2,35875,10,64575.00
I000986,O00331,P0046,2,29632,15,50374.40
I000987,O00331,P0083,6,24478,5,139524.60
I000988,O00332,P0018,10,28628,10,257652.00
I000989,O00332,P0082,1,51263,5,48699.85
I000990,O00332,P0046,7,29632,15,176310.40
I000991,O00333,P0095,7,35691,10,224853.30
I000992,O00333,P0071,3,38269,5,109066.65
I000993,O00333,P0047,6,48530,15,247503.00
I000994,O00333,P0049,10,60308,20,482464.00
I000995,O00334,P0064,10,36237,10,326133.00
I000996,O00335,P0076,6,15519,15,79146.90
I000997,O00335,P0078,5,9952,20,39808.00
I000998,O00335,P0076,4,15519,15,52764.60
I000999,O00335,P0044,4,37026,5,140698.80
I001000,O00336,P0007,5,19610,20,78440.00
I001001,O00336,P0006,2,42495,5,80740.50
I001002,O00336,P0091,4,60565,0,242260.00
I001003,O00337,P0068,9,47879,20,344728.80
I001004,O00338,P0063,9,33341,20,240055.20
I001005,O00339,P0084,8,20164,20,129049.60
I001006,O00340,P0050,5,55567,10,250051.50
I001007,O00340,P0092,3,10982,5,31298.70
I001008,O00341,P0046,5,29632,15,125936.00
I001009,O00341,P0040,9,22405,0,201645.00
I001010,O00341,P0087,6,49638,20,238262.40
I001011,O00341,P0013,1,16028,15,13623.80
I001012,O00342,P0095,4,35691,0,142764.00
I001013,O00342,P0014,2,22374,20,35798.40
I001014,O00342,P0099,2,53479,0,106958.00
I001015,O00342,P0038,7,41524,20,232534.40
I001016,O00343,P0026,2,43366,5,82395.40
I001017,O00343,P0008,6,57417,10,310051.80
I001018,O00343,P0079,1,49546,0,49546.00
I001019,O00343,P0001,6,45925,0,275550.00
I001020,O00343,P0097,2,36994,15,62889.80
I001021,O00344,P0029,10,39973,0,399730.00
I001022,O00344,P0039,6,13519,15,68946.90
I001023,O00345,P0040,1,22405,10,20164.50
I001024,O00346,P0078,8,9952,15,67673.60
I001025,O00346,P0100,2,17786,0,35572.00
I001026,O00346,P0032,1,45113,5,42857.35
I001027,O00346,P0015,5,46486,5,220808.50
I001028,O00347,P0093,6,46962,0,281772.00
I001029,O00347,P0090,6,33743,10,182212.20
I001030,O00347,P0050,1,55567,0,55567.00
I001031,O00348,P0082,2,51263,20,82020.80
I001032,O00348,P0052,2,28616,5,54370.40
I001033,O00348,P0025,4,9681,10,34851.60
I001034,O00349,P0053,9,9266,0,83394.00
I001035,O00349,P0042,7,61517,0,430619.00
I001036,O00349,P0031,7,47765,5,317637.25
I001037,O00349,P0006,5,42495,20,169980.00
I001038,O00350,P0070,2,38307,20,61291.20
I001039,O00350,P0069,4,32580,10,117288.00
I001040,O00350,P0088,7,49841,0,348887.00
I001041,O00351,P0082,7,51263,20,287072.80
I001042,O00351,P0072,1,47942,5,45544.90
I001043,O00351,P0057,5,42897,5,203760.75
I001044,O00351,P0032,9,45113,10,365415.30
I001045,O00352,P0093,5,46962,10,211329.00
I001046,O00352,P0006,3,42495,20,101988.00
I001047,O00353,P0086,8,13893,10,100029.60
I001048,O00353,P0094,8,35256,20,225638.40
I001049,O00353,P0053,1,9266,20,7412.80
I001050,O00353,P0076,8,15519,15,105529.20
I001051,O00353,P0027,5,35875,10,161437.50
I001052,O00354,P0048,8,37447,10,269618.40
I001053,O00354,P0071,1,38269,15,32528.65
I001054,O00355,P0086,5,13893,5,65991.75
I001055,O00355,P0049,10,60308,15,512618.00
I001056,O00355,P0080,5,25147,0,125735.00
I001057,O00355,P0033,1,50105,5,47599.75
I001058,O00355,P0036,9,48983,20,352677.60
I001059,O00356,P0046,5,29632,5,140752.00
I001060,O00356,P0075,10,10086,5,95817.00
I001061,O00356,P0054,7,25752,0,180264.00
I001062,O00356,P0051,4,21836,5,82976.80
I001063,O00356,P0050,1,55567,15,47231.95
I001064,O00357,P0089,4,20493,5,77873.40
I001065,O00357,P0027,7,35875,20,200900.00
I001066,O00357,P0096,6,42139,0,252834.00
I001067,O00357,P0051,5,21836,15,92803.00
I001068,O00357,P0001,5,45925,0,229625.00
I001069,O00358,P0078,8,9952,5,75635.20
I001070,O00358,P0038,6,41524,15,211772.40
I001071,O00358,P0009,6,52209,15,266265.90
I001072,O00358,P0075,3,10086,20,24206.40
I001073,O00359,P0072,8,47942,20,306828.80
I001074,O00359,P0014,8,22374,10,161092.80
I001075,O00359,P0032,10,45113,5,428573.50
I001076,O00359,P0008,2,57417,5,109092.30
I001077,O00359,P0013,5,16028,20,64112.00
I001078,O00360,P0038,6,41524,20,199315.20
I001079,O00360,P0088,2,49841,5,94697.90
I001080,O00360,P0089,8,20493,0,163944.00
I001081,O00360,P0065,2,38180,20,61088.00
I001082,O00361,P0041,9,26259,0,236331.00
I001083,O00362,P0099,6,53479,20,256699.20
I001084,O00362,P0047,10,48530,0,485300.00
I001085,O00362,P0070,8,38307,10,275810.40
I001086,O00363,P0034,9,52301,10,423638.10
I001087,O00364,P0054,7,25752,15,153224.40
I001088,O00364,P0043,4,53045,10,190962.00
I001089,O00365,P0002,1,31080,5,29526.00
I001090,O00365,P0067,1,29020,10,26118.00
